fromNode,toNode,Confidence,InteractionType,color
XC_0139 10..18,XC_2241 166..174,9,20,#666637
XC_0139 10..18,XC_2547 68..76,9,20,#666637
XC_0139 10..18,XC_2584 19..27,9,20,#666637
XC_0139 10..18,XC_2916 204..212,9,20,#666637
XC_0139 10..18,XC_2957 171..179,9,20,#666637
XC_0139 10..18,XC_2965 3..11,9,20,#666637
XC_0139 10..18,XC_3088 96..104,9,20,#666637
XC_0139 10..18,XC_3114 115..123,9,20,#666637
XC_0139 10..18,XC_3441 188..196,9,20,#666637
XC_0139 10..18,XC_3733 114..122,9,20,#666637
XC_0139 10..18,XC_3749 102..110,9,20,#666637
XC_0139 10..18,XC_3907 118..126,9,20,#666637
XC_0139 10..18,XC_4226 87..95,9,20,#666637
XC_0159 142..152,XC_0196 60..70,9,20,#666637
XC_0159 142..152,XC_0690 178..188,9,20|22,#50523A
XC_0159 142..152,XC_0923 62..74,9,20,#666637
XC_0159 142..152,XC_1081 59..69,11,20,#666637
XC_0159 142..152,XC_1312 211..221,9,20|22,#50523A
XC_0159 142..152,XC_1437 35..47,9,20,#666637
XC_0159 142..152,XC_1846 80..92,9,20|22,#50523A
XC_0159 142..152,XC_1964 188..198,9,20|22,#50523A
XC_0159 142..152,XC_2000 120..130,9,20,#666637
XC_0159 142..152,XC_3339 175..185,9,20,#666637
XC_0159 142..152,XC_3520 113..123,11,20,#666637
XC_0159 142..152,XC_3644 123..133,9,20,#666637
XC_0166 102..110,XC_0350 207..215,9,20,#666637
XC_0166 102..110,XC_0749 6..14,9,20,#666637
XC_0166 102..110,XC_0910 194..202,9,20,#666637
XC_0166 102..110,XC_1246 199..207,9,20,#666637
XC_0166 102..110,XC_1277 195..203,9,20,#666637
XC_0166 102..110,XC_1334 192..200,9,20,#666637
XC_0166 102..110,XC_1350 170..178,9,20,#666637
XC_0166 102..110,XC_1398 114..122,9,20,#666637
XC_0166 102..110,XC_1439 213..221,9,20,#666637
XC_0166 102..110,XC_1495 109..117,9,20,#666637
XC_0166 102..110,XC_1589 215..223,9,20,#666637
XC_0166 102..110,XC_1887 222..230,9,20,#666637
XC_0166 102..110,XC_2241 166..174,9,20,#666637
XC_0166 102..110,XC_2547 68..76,9,20,#666637
XC_0166 102..110,XC_2584 19..27,9,20,#666637
XC_0166 102..110,XC_2916 204..212,9,20,#666637
XC_0166 102..110,XC_2957 171..179,9,20,#666637
XC_0166 102..110,XC_2965 3..11,9,20,#666637
XC_0166 102..110,XC_3088 96..104,9,20,#666637
XC_0166 102..110,XC_3114 115..123,9,20,#666637
XC_0166 102..110,XC_3441 188..196,9,20,#666637
XC_0166 102..110,XC_3733 114..122,9,20,#666637
XC_0166 102..110,XC_3749 102..110,9,20,#666637
XC_0166 102..110,XC_3907 118..126,9,20,#666637
XC_0166 102..110,XC_4226 87..95,9,20,#666637
XC_0166 107..115,XC_0182 87..95,9,20,#666637
XC_0166 107..115,XC_0426 107..115,9,20,#666637
XC_0166 107..115,XC_0502 165..173,9,20,#666637
XC_0166 107..115,XC_0561 78..86,9,20,#666637
XC_0166 107..115,XC_0611 51..59,9,20,#666637
XC_0166 107..115,XC_0783 156..164,9,20,#666637
XC_0166 107..115,XC_0932 206..214,9,20,#666637
XC_0166 107..115,XC_0969 3..11,9,20,#666637
XC_0166 107..115,XC_1071 239..247,9,20,#666637
XC_0166 107..115,XC_1098 92..100,9,20,#666637
XC_0166 107..115,XC_1100 11..19,9,20,#666637
XC_0166 107..115,XC_1163 115..123,9,20,#666637
XC_0166 107..115,XC_1235 206..214,9,20,#666637
XC_0166 107..115,XC_1369 70..78,9,20,#666637
XC_0166 107..115,XC_1430 75..83,9,20,#666637
XC_0166 107..115,XC_1436 226..234,9,20,#666637
XC_0166 107..115,XC_1485 17..25,9,20,#666637
XC_0166 107..115,XC_1605 137..145,9,20,#666637
XC_0166 107..115,XC_1650 138..146,9,20,#666637
XC_0166 107..115,XC_1763 71..79,9,20,#666637
XC_0166 107..115,XC_1966 188..196,9,20,#666637
XC_0166 107..115,XC_2137 154..162,9,20,#666637
XC_0166 107..115,XC_2322 50..58,9,20,#666637
XC_0166 107..115,XC_2573 154..162,9,20,#666637
XC_0166 107..115,XC_2679 133..141,9,20,#666637
XC_0166 107..115,XC_2772 118..126,9,20,#666637
XC_0166 107..115,XC_2809 154..162,9,20,#666637
XC_0166 107..115,XC_2904 66..74,9,20,#666637
XC_0166 107..115,XC_2930 146..154,9,20,#666637
XC_0166 107..115,XC_2962 77..85,9,20,#666637
XC_0166 107..115,XC_2980 3..11,9,20,#666637
XC_0166 107..115,XC_3028 180..188,9,20,#666637
XC_0166 107..115,XC_3097 85..93,9,20,#666637
XC_0166 107..115,XC_3210 189..197,9,20,#666637
XC_0166 107..115,XC_3223 228..236,9,20,#666637
XC_0166 107..115,XC_3392 96..104,9,20,#666637
XC_0166 107..115,XC_3822 26..34,9,20,#666637
XC_0166 107..115,XC_3843 17..25,9,20,#666637
XC_0166 107..115,XC_3877 172..180,9,20,#666637
XC_0166 107..115,XC_3898 172..180,9,20,#666637
XC_0166 107..115,XC_4012 88..96,9,20,#666637
XC_0166 107..115,XC_4044 171..179,9,20,#666637
XC_0166 107..115,XC_4046 178..186,9,20,#666637
XC_0166 107..115,XC_4085 180..188,9,20,#666637
XC_0166 107..115,XC_4193 146..154,9,20,#666637
XC_0166 107..115,XC_4263 67..75,9,20,#666637
XC_0173 226..234,XC_0211 65..73,9,20,#666637
XC_0173 226..234,XC_0468 4..12,9,20,#666637
XC_0173 226..234,XC_0482 198..206,9,20,#666637
XC_0173 226..234,XC_0522 65..73,9,20,#666637
XC_0173 226..234,XC_0611 197..205,9,20,#666637
XC_0173 226..234,XC_0634 191..199,9,20,#666637
XC_0173 226..234,XC_0678 101..109,9,20,#666637
XC_0173 226..234,XC_0750 149..157,9,20,#666637
XC_0173 226..234,XC_0791 96..104,9,20,#666637
XC_0173 226..234,XC_0791 156..164,9,20,#666637
XC_0173 226..234,XC_0804 157..165,9,20,#666637
XC_0173 226..234,XC_0853 61..69,9,20,#666637
XC_0173 226..234,XC_0855 20..28,9,20,#666637
XC_0173 226..234,XC_0875 68..76,9,20,#666637
XC_0173 226..234,XC_0958 209..217,9,20,#666637
XC_0173 226..234,XC_1266 89..97,9,20,#666637
XC_0173 226..234,XC_1319 63..71,9,20,#666637
XC_0173 226..234,XC_1458 46..54,9,20,#666637
XC_0173 226..234,XC_1477 221..229,9,20,#666637
XC_0173 226..234,XC_1710 178..186,9,20,#666637
XC_0173 226..234,XC_1737 77..85,9,20,#666637
XC_0173 226..234,XC_1738 239..247,9,20,#666637
XC_0173 226..234,XC_1826 82..90,9,20,#666637
XC_0173 226..234,XC_1894 196..204,9,20,#666637
XC_0173 226..234,XC_1906 35..43,9,20,#666637
XC_0173 226..234,XC_1969 163..171,9,20,#666637
XC_0173 226..234,XC_2057 155..163,9,20,#666637
XC_0173 226..234,XC_2184 165..173,9,20,#666637
XC_0173 226..234,XC_2260 37..45,9,20,#666637
XC_0173 226..234,XC_2262 45..53,9,20,#666637
XC_0173 226..234,XC_2523 152..160,9,20,#666637
XC_0173 226..234,XC_2643 171..179,9,20,#666637
XC_0173 226..234,XC_2689 108..116,9,20,#666637
XC_0173 226..234,XC_2774 83..91,9,20,#666637
XC_0173 226..234,XC_2823 192..200,9,20,#666637
XC_0173 226..234,XC_2869 150..158,9,20,#666637
XC_0173 226..234,XC_2893 154..162,9,20,#666637
XC_0173 226..234,XC_3063 168..176,9,20,#666637
XC_0173 226..234,XC_3106 60..68,9,20,#666637
XC_0173 226..234,XC_3346 175..183,9,20,#666637
XC_0173 226..234,XC_3385 34..42,9,20,#666637
XC_0173 226..234,XC_3437 135..143,9,20,#666637
XC_0173 226..234,XC_3447 182..190,9,20,#666637
XC_0173 226..234,XC_3579 158..166,9,20,#666637
XC_0173 226..234,XC_3585 177..185,9,20,#666637
XC_0173 226..234,XC_3662 18..26,9,20,#666637
XC_0173 226..234,XC_3811 135..143,9,20,#666637
XC_0173 226..234,XC_3858 203..211,9,20,#666637
XC_0173 226..234,XC_3960 156..164,9,20,#666637
XC_0173 226..234,XC_4036 206..214,9,20,#666637
XC_0173 226..234,XC_4134 18..26,9,20,#666637
XC_0173 226..234,XC_4187 168..176,9,20,#666637
XC_0173 226..234,XC_4259 159..167,9,20,#666637
XC_0173 226..234,XC_4292 177..185,9,20,#666637
XC_0182 87..95,XC_0426 107..115,9,20,#666637
XC_0182 87..95,XC_0502 165..173,9,20,#666637
XC_0182 87..95,XC_0561 78..86,9,20,#666637
XC_0182 87..95,XC_0611 51..59,9,20,#666637
XC_0182 87..95,XC_0783 156..164,9,20,#666637
XC_0182 87..95,XC_0932 206..214,9,20,#666637
XC_0182 87..95,XC_0969 3..11,9,20,#666637
XC_0182 87..95,XC_1071 239..247,9,20,#666637
XC_0182 87..95,XC_1098 92..100,9,20,#666637
XC_0182 87..95,XC_1100 11..19,9,20,#666637
XC_0182 87..95,XC_1163 115..123,9,20,#666637
XC_0182 87..95,XC_1235 206..214,9,20,#666637
XC_0182 87..95,XC_1369 70..78,9,20,#666637
XC_0182 87..95,XC_1430 75..83,9,20,#666637
XC_0182 87..95,XC_1436 226..234,9,20,#666637
XC_0182 87..95,XC_1485 17..25,9,20,#666637
XC_0182 87..95,XC_1605 137..145,9,20,#666637
XC_0182 87..95,XC_1650 138..146,9,20,#666637
XC_0182 87..95,XC_1763 71..79,9,20,#666637
XC_0182 87..95,XC_1966 188..196,9,20,#666637
XC_0182 87..95,XC_2137 154..162,9,20,#666637
XC_0182 87..95,XC_2322 50..58,9,20,#666637
XC_0182 87..95,XC_2573 154..162,9,20,#666637
XC_0182 87..95,XC_2679 133..141,9,20,#666637
XC_0182 87..95,XC_2772 118..126,9,20,#666637
XC_0182 87..95,XC_2809 154..162,9,20,#666637
XC_0182 87..95,XC_2904 66..74,9,20,#666637
XC_0182 87..95,XC_2930 146..154,9,20,#666637
XC_0182 87..95,XC_2962 77..85,9,20,#666637
XC_0182 87..95,XC_2980 3..11,9,20,#666637
XC_0182 87..95,XC_3028 180..188,9,20,#666637
XC_0182 87..95,XC_3097 85..93,9,20,#666637
XC_0182 87..95,XC_3210 189..197,9,20,#666637
XC_0182 87..95,XC_3223 228..236,9,20,#666637
XC_0182 87..95,XC_3392 96..104,9,20,#666637
XC_0182 87..95,XC_3822 26..34,9,20,#666637
XC_0182 87..95,XC_3843 17..25,9,20,#666637
XC_0182 87..95,XC_3877 172..180,9,20,#666637
XC_0182 87..95,XC_3898 172..180,9,20,#666637
XC_0182 87..95,XC_4012 88..96,9,20,#666637
XC_0182 87..95,XC_4044 171..179,9,20,#666637
XC_0182 87..95,XC_4046 178..186,9,20,#666637
XC_0182 87..95,XC_4085 180..188,9,20,#666637
XC_0182 87..95,XC_4193 146..154,9,20,#666637
XC_0182 87..95,XC_4263 67..75,9,20,#666637
XC_0196 60..70,XC_0277 172..184,9,20|22,#50523A
XC_0196 60..70,XC_0690 178..188,9,20|22,#50523A
XC_0196 60..70,XC_1081 59..69,9,20,#666637
XC_0196 60..70,XC_1140 144..156,9,20|22,#50523A
XC_0196 60..70,XC_1312 211..221,9,20|22,#50523A
XC_0196 60..70,XC_1572 17..29,9,20|7,#7C984A
XC_0196 60..70,XC_1964 188..198,9,20|22,#50523A
XC_0196 60..70,XC_1973 166..178,9,20|7,#7C984A
XC_0196 60..70,XC_2000 120..130,9,20,#666637
XC_0196 60..70,XC_2358 157..169,9,20|14,#72806E
XC_0196 60..70,XC_4363 131..143,9,20|14,#72806E
XC_0196 60..70,XC_3339 175..185,11,20,#666637
XC_0196 60..70,XC_3520 113..123,9,20,#666637
XC_0196 60..70,XC_3644 123..133,9,20,#666637
XC_0196 60..70,XC_4017 151..163,9,20|22,#50523A
XC_0211 65..73,XC_0468 4..12,9,20,#666637
XC_0211 65..73,XC_0482 198..206,9,20,#666637
XC_0211 65..73,XC_0522 65..73,9,20,#666637
XC_0211 65..73,XC_0611 197..205,9,20,#666637
XC_0211 65..73,XC_0634 191..199,9,20,#666637
XC_0211 65..73,XC_0678 101..109,9,20,#666637
XC_0211 65..73,XC_0750 149..157,9,20,#666637
XC_0211 65..73,XC_0791 96..104,9,20,#666637
XC_0211 65..73,XC_0791 156..164,9,20,#666637
XC_0211 65..73,XC_0804 157..165,9,20,#666637
XC_0211 65..73,XC_0853 61..69,9,20,#666637
XC_0211 65..73,XC_0855 20..28,9,20,#666637
XC_0211 65..73,XC_0875 68..76,9,20,#666637
XC_0211 65..73,XC_0958 209..217,9,20,#666637
XC_0211 65..73,XC_1266 89..97,9,20,#666637
XC_0211 65..73,XC_1319 63..71,9,20,#666637
XC_0211 65..73,XC_1458 46..54,9,20,#666637
XC_0211 65..73,XC_1477 221..229,9,20,#666637
XC_0211 65..73,XC_1710 178..186,9,20,#666637
XC_0211 65..73,XC_1737 77..85,9,20,#666637
XC_0211 65..73,XC_1738 239..247,9,20,#666637
XC_0211 65..73,XC_1826 82..90,9,20,#666637
XC_0211 65..73,XC_1894 196..204,9,20,#666637
XC_0211 65..73,XC_1906 35..43,9,20,#666637
XC_0211 65..73,XC_1969 163..171,9,20,#666637
XC_0211 65..73,XC_2057 155..163,9,20,#666637
XC_0211 65..73,XC_2184 165..173,9,20,#666637
XC_0211 65..73,XC_2260 37..45,9,20,#666637
XC_0211 65..73,XC_2262 45..53,9,20,#666637
XC_0211 65..73,XC_2523 152..160,9,20,#666637
XC_0211 65..73,XC_2643 171..179,9,20,#666637
XC_0211 65..73,XC_2689 108..116,9,20,#666637
XC_0211 65..73,XC_2774 83..91,9,20,#666637
XC_0211 65..73,XC_2823 192..200,9,20,#666637
XC_0211 65..73,XC_2869 150..158,9,20,#666637
XC_0211 65..73,XC_2893 154..162,9,20,#666637
XC_0211 65..73,XC_3063 168..176,9,20,#666637
XC_0211 65..73,XC_3106 60..68,9,20,#666637
XC_0211 65..73,XC_3346 175..183,9,20,#666637
XC_0211 65..73,XC_3385 34..42,9,20,#666637
XC_0211 65..73,XC_3437 135..143,9,20,#666637
XC_0211 65..73,XC_3447 182..190,9,20,#666637
XC_0211 65..73,XC_3579 158..166,9,20,#666637
XC_0211 65..73,XC_3585 177..185,9,20,#666637
XC_0211 65..73,XC_3662 18..26,9,20,#666637
XC_0211 65..73,XC_3811 135..143,9,20,#666637
XC_0211 65..73,XC_3858 203..211,9,20,#666637
XC_0211 65..73,XC_3960 156..164,9,20,#666637
XC_0211 65..73,XC_4036 206..214,9,20,#666637
XC_0211 65..73,XC_4134 18..26,9,20,#666637
XC_0211 65..73,XC_4187 168..176,9,20,#666637
XC_0211 65..73,XC_4259 159..167,9,20,#666637
XC_0211 65..73,XC_4292 177..185,9,20,#666637
XC_0219 228..236,XC_0322 197..205,9,20,#666637
XC_0219 228..236,XC_0489 179..187,9,20,#666637
XC_0219 228..236,XC_0560 220..228,9,20,#666637
XC_0219 228..236,XC_0561 11..19,9,20,#666637
XC_0219 228..236,XC_0583 78..86,9,20,#666637
XC_0219 228..236,XC_0621 196..204,9,20,#666637
XC_0219 228..236,XC_0691 43..51,9,20,#666637
XC_0219 228..236,XC_0722 155..163,9,20,#666637
XC_0219 228..236,XC_0794 185..193,9,20,#666637
XC_0219 228..236,XC_0970 103..111,9,20,#666637
XC_0219 228..236,XC_0999 79..87,9,20,#666637
XC_0219 228..236,XC_1144 232..240,9,20,#666637
XC_0219 228..236,XC_1172 55..63,9,20,#666637
XC_0219 228..236,XC_1609 92..100,9,20,#666637
XC_0219 228..236,XC_1789 49..57,9,20,#666637
XC_0219 228..236,XC_1835 138..146,9,20,#666637
XC_0219 228..236,XC_1904 60..68,9,20,#666637
XC_0219 228..236,XC_1938 101..109,9,20,#666637
XC_0219 228..236,XC_2009 158..166,9,20,#666637
XC_0219 228..236,XC_2096 103..111,9,20,#666637
XC_0219 228..236,XC_2488 38..46,9,20,#666637
XC_0219 228..236,XC_2961 210..218,9,20,#666637
XC_0219 228..236,XC_3408 82..90,9,20,#666637
XC_0219 228..236,XC_3486 125..133,9,20,#666637
XC_0219 228..236,XC_3524 136..144,9,20,#666637
XC_0219 228..236,XC_3636 228..236,9,20,#666637
XC_0219 228..236,XC_3786 226..234,9,20,#666637
XC_0219 228..236,XC_3825 75..83,9,20,#666637
XC_0219 228..236,XC_3900 12..20,9,20,#666637
XC_0219 228..236,XC_3975 126..134,9,20,#666637
XC_0219 228..236,XC_4029 178..186,9,20,#666637
XC_0219 228..236,XC_4079 42..50,9,20,#666637
XC_0219 228..236,XC_4116 67..75,9,20,#666637
XC_0227 80..90,XC_0709 187..197,9,20,#666637
XC_0227 80..90,XC_1283 30..40,9,20,#666637
XC_0227 80..90,XC_1336 186..196,9,20,#666637
XC_0227 80..90,XC_1451 85..95,11,20,#666637
XC_0227 80..90,XC_1456 151..161,9,20,#666637
XC_0227 80..90,XC_1850 181..193,9,20|4,#765A79
XC_0227 80..90,XC_1889 146..156,11,20,#666637
XC_0227 80..90,XC_2137 133..143,11,20,#666637
XC_0227 80..90,XC_2186 47..57,9,20,#666637
XC_0227 80..90,XC_2645 150..160,9,20,#666637
XC_0227 80..90,XC_3456 30..40,9,20,#666637
XC_0246 91..101,XC_0395 229..239,9,20,#666637
XC_0246 91..101,XC_0790 71..81,9,20,#666637
XC_0246 91..101,XC_1089 60..70,9,20,#666637
XC_0246 91..101,XC_1305 39..49,11,20,#666637
XC_0246 91..101,XC_1965 194..204,11,20,#666637
XC_0246 91..101,XC_2129 59..69,9,20,#666637
XC_0246 91..101,XC_2234 148..158,11,20,#666637
XC_0246 91..101,XC_2276 49..59,9,20,#666637
XC_0246 91..101,XC_2309 95..107,9,20|4,#765A79
XC_0246 91..101,XC_2580 170..182,9,20|10,#9D5C5E
XC_0246 91..101,XC_2850 126..136,11,20,#666637
XC_0246 91..101,XC_3364 65..75,9,20,#666637
XC_0246 91..101,XC_3883 82..92,9,20,#666637
XC_0321 49..59,XC_0397 189..199,9,20,#666637
XC_0321 49..59,XC_0604 179..189,9,20,#666637
XC_0321 49..59,XC_0731 161..171,11,20,#666637
XC_0321 49..59,XC_1101 134..144,9,20,#666637
XC_0321 49..59,XC_1117 194..206,9,20|17,#8E5D49
XC_0321 49..59,XC_1222 192..202,9,20,#666637
XC_0321 49..59,XC_1320 25..35,9,20,#666637
XC_0321 49..59,XC_2098 166..178,9,20|24,#685147
XC_0321 49..59,XC_2234 20..30,9,20,#666637
XC_0321 49..59,XC_2245 80..90,9,20,#666637
XC_0321 49..59,XC_2850 206..216,9,20,#666637
XC_0321 49..59,XC_3532 115..125,11,20,#666637
XC_0321 49..59,XC_3533 223..233,11,20,#666637
XC_0322 197..205,XC_0489 179..187,9,20,#666637
XC_0322 197..205,XC_0560 220..228,9,20,#666637
XC_0322 197..205,XC_0561 11..19,9,20,#666637
XC_0322 197..205,XC_0583 78..86,9,20,#666637
XC_0322 197..205,XC_0621 196..204,9,20,#666637
XC_0322 197..205,XC_0691 43..51,9,20,#666637
XC_0322 197..205,XC_0722 155..163,9,20,#666637
XC_0322 197..205,XC_0794 185..193,9,20,#666637
XC_0322 197..205,XC_0970 103..111,9,20,#666637
XC_0322 197..205,XC_0999 79..87,9,20,#666637
XC_0322 197..205,XC_1144 232..240,9,20,#666637
XC_0322 197..205,XC_1172 55..63,9,20,#666637
XC_0322 197..205,XC_1609 92..100,9,20,#666637
XC_0322 197..205,XC_1789 49..57,9,20,#666637
XC_0322 197..205,XC_1835 138..146,9,20,#666637
XC_0322 197..205,XC_1904 60..68,9,20,#666637
XC_0322 197..205,XC_1938 101..109,9,20,#666637
XC_0322 197..205,XC_2009 158..166,9,20,#666637
XC_0322 197..205,XC_2096 103..111,9,20,#666637
XC_0322 197..205,XC_2488 38..46,9,20,#666637
XC_0322 197..205,XC_2961 210..218,9,20,#666637
XC_0322 197..205,XC_3408 82..90,9,20,#666637
XC_0322 197..205,XC_3486 125..133,9,20,#666637
XC_0322 197..205,XC_3524 136..144,9,20,#666637
XC_0322 197..205,XC_3636 228..236,9,20,#666637
XC_0322 197..205,XC_3786 226..234,9,20,#666637
XC_0322 197..205,XC_3825 75..83,9,20,#666637
XC_0322 197..205,XC_3900 12..20,9,20,#666637
XC_0322 197..205,XC_3975 126..134,9,20,#666637
XC_0322 197..205,XC_4029 178..186,9,20,#666637
XC_0322 197..205,XC_4079 42..50,9,20,#666637
XC_0322 197..205,XC_4116 67..75,9,20,#666637
XC_0333 82..92,XC_0078 118..130,9,20|10,#9D5C5E
XC_0333 82..92,XC_0154 1..13,9,20|21,#54603A
XC_0333 82..92,XC_0211 171..183,9,20|10,#9D5C5E
XC_0333 82..92,XC_0343 155..165,9,20,#666637
XC_0333 82..92,XC_0474 146..156,11,20,#666637
XC_0333 82..92,XC_0508 178..188,9,20,#666637
XC_0333 82..92,XC_0619 99..109,9,20,#666637
XC_0333 82..92,XC_0948 168..178,9,20,#666637
XC_0333 82..92,XC_0977 176..186,11,20,#666637
XC_0333 82..92,XC_1088 30..40,9,20,#666637
XC_0333 82..92,XC_1161 48..58,9,20,#666637
XC_0333 82..92,XC_1163 109..121,9,20|21,#54603A
XC_0333 82..92,XC_1177 151..161,9,20,#666637
XC_0333 82..92,XC_1338 232..242,9,20,#666637
XC_0333 82..92,XC_1479 162..174,9,20|10,#9D5C5E
XC_0333 82..92,XC_1500 17..27,9,20,#666637
XC_0333 82..92,XC_1591 49..59,9,20,#666637
XC_0333 82..92,XC_1595 137..149,9,20|17,#8E5D49
XC_0333 82..92,XC_1749 76..86,11,20,#666637
XC_0333 82..92,XC_1844 122..132,9,20,#666637
XC_0333 82..92,XC_2035 74..84,9,20,#666637
XC_0333 82..92,XC_2105 4..16,9,20|10,#9D5C5E
XC_0333 82..92,XC_2538 49..59,11,20,#666637
XC_0333 82..92,XC_2580 170..182,9,20|10,#9D5C5E
XC_0333 82..92,XC_2664 203..213,9,20,#666637
XC_0333 82..92,XC_2716 138..148,11,20,#666637
XC_0333 82..92,XC_2818 133..143,9,20,#666637
XC_0333 82..92,XC_2944 85..95,11,20,#666637
XC_0333 82..92,XC_2948 216..226,11,20,#666637
XC_0333 82..92,XC_3047 145..155,9,20,#666637
XC_0333 82..92,XC_3127 203..213,11,20,#666637
XC_0333 82..92,XC_3127 205..217,9,20|10,#9D5C5E
XC_0333 82..92,XC_3181 96..106,9,20,#666637
XC_0333 82..92,XC_3209 47..57,9,20,#666637
XC_0333 82..92,XC_3467 161..171,11,20,#666637
XC_0333 82..92,XC_3594 61..71,11,20,#666637
XC_0333 82..92,XC_3737 60..70,11,20,#666637
XC_0343 155..165,XC_0211 171..183,9,20|10,#9D5C5E
XC_0343 155..165,XC_0243 127..139,9,20|17,#8E5D49
XC_0343 155..165,XC_0474 146..156,9,20,#666637
XC_0343 155..165,XC_0508 178..188,9,20,#666637
XC_0343 155..165,XC_0619 99..109,11,20,#666637
XC_0343 155..165,XC_0923 62..74,9,20,#666637
XC_0343 155..165,XC_0948 168..178,9,20,#666637
XC_0343 155..165,XC_0977 176..186,9,20,#666637
XC_0343 155..165,XC_0993 59..71,9,20|10,#9D5C5E
XC_0343 155..165,XC_1088 30..40,11,20,#666637
XC_0343 155..165,XC_1161 48..58,11,20,#666637
XC_0343 155..165,XC_1177 151..161,9,20,#666637
XC_0343 155..165,XC_1338 232..242,9,20,#666637
XC_0343 155..165,XC_1437 35..47,9,20,#666637
XC_0343 155..165,XC_1500 17..27,11,20,#666637
XC_0343 155..165,XC_1591 49..59,9,20,#666637
XC_0343 155..165,XC_1749 76..86,9,20,#666637
XC_0343 155..165,XC_1844 122..132,11,20,#666637
XC_0343 155..165,XC_2035 74..84,11,20,#666637
XC_0343 155..165,XC_2538 49..59,9,20,#666637
XC_0343 155..165,XC_2664 203..213,9,20,#666637
XC_0343 155..165,XC_2716 138..148,9,20,#666637
XC_0343 155..165,XC_2818 133..143,11,20,#666637
XC_0343 155..165,XC_2944 85..95,9,20,#666637
XC_0343 155..165,XC_2948 216..226,9,20,#666637
XC_0343 155..165,XC_3047 145..155,11,20,#666637
XC_0343 155..165,XC_3127 203..213,9,20,#666637
XC_0343 155..165,XC_3127 205..217,9,20|10,#9D5C5E
XC_0343 155..165,XC_3181 96..106,9,20,#666637
XC_0343 155..165,XC_3209 47..57,9,20,#666637
XC_0343 155..165,XC_3467 161..171,9,20,#666637
XC_0343 155..165,XC_3594 61..71,9,20,#666637
XC_0343 155..165,XC_3737 60..70,9,20,#666637
XC_0350 207..215,XC_0749 6..14,9,20,#666637
XC_0350 207..215,XC_0910 194..202,9,20,#666637
XC_0350 207..215,XC_1246 199..207,9,20,#666637
XC_0350 207..215,XC_1277 195..203,9,20,#666637
XC_0350 207..215,XC_1334 192..200,9,20,#666637
XC_0350 207..215,XC_1350 170..178,9,20,#666637
XC_0350 207..215,XC_1398 114..122,9,20,#666637
XC_0350 207..215,XC_1439 213..221,9,20,#666637
XC_0350 207..215,XC_1495 109..117,9,20,#666637
XC_0350 207..215,XC_1589 215..223,9,20,#666637
XC_0350 207..215,XC_1887 222..230,9,20,#666637
XC_0350 207..215,XC_2241 166..174,9,20,#666637
XC_0350 207..215,XC_2547 68..76,9,20,#666637
XC_0350 207..215,XC_2584 19..27,9,20,#666637
XC_0350 207..215,XC_2916 204..212,9,20,#666637
XC_0350 207..215,XC_2957 171..179,9,20,#666637
XC_0350 207..215,XC_2965 3..11,9,20,#666637
XC_0350 207..215,XC_3088 96..104,9,20,#666637
XC_0350 207..215,XC_3114 115..123,9,20,#666637
XC_0350 207..215,XC_3441 188..196,9,20,#666637
XC_0350 207..215,XC_3733 114..122,9,20,#666637
XC_0350 207..215,XC_3749 102..110,9,20,#666637
XC_0350 207..215,XC_3907 118..126,9,20,#666637
XC_0350 207..215,XC_4226 87..95,9,20,#666637
XC_0374 29..39,XC_0078 118..130,9,20|10,#9D5C5E
XC_0374 29..39,XC_0320 168..180,9,20|17,#8E5D49
XC_0374 29..39,XC_0373 170..180,9,20|7,#7C984A
XC_0374 29..39,XC_0418 118..128,9,20|7,#7C984A
XC_0374 29..39,XC_0540 126..136,11,20,#666637
XC_0374 29..39,XC_0559 204..214,9,20,#666637
XC_0374 29..39,XC_0650 120..130,9,20,#666637
XC_0374 29..39,XC_0791 90..100,9,20|7,#7C984A
XC_0374 29..39,XC_0978 111..121,11,20,#666637
XC_0374 29..39,XC_1083 43..55,9,20|10,#9D5C5E
XC_0374 29..39,XC_1095 137..147,9,20,#666637
XC_0374 29..39,XC_1217 22..32,11,20,#666637
XC_0374 29..39,XC_1337 8..18,9,20,#666637
XC_0374 29..39,XC_1361 127..137,9,20,#666637
XC_0374 29..39,XC_1362 176..186,9,20,#666637
XC_0374 29..39,XC_1384 10..22,9,20|21,#54603A
XC_0374 29..39,XC_1816 105..115,9,20,#666637
XC_0374 29..39,XC_1920 80..90,9,20,#666637
XC_0374 29..39,XC_1955 198..208,9,20,#666637
XC_0374 29..39,XC_2040 75..85,9,20|7,#7C984A
XC_0374 29..39,XC_2177 212..222,9,20,#666637
XC_0374 29..39,XC_2292 121..133,9,20|10,#9D5C5E
XC_0374 29..39,XC_2351 77..87,9,20,#666637
XC_0374 29..39,XC_2352 76..86,9,20,#666637
XC_0374 29..39,XC_2673 154..164,9,20,#666637
XC_0374 29..39,XC_2734 91..101,9,20,#666637
XC_0374 29..39,XC_2734 196..206,9,20|7,#7C984A
XC_0374 29..39,XC_2929 72..82,9,20,#666637
XC_0374 29..39,XC_3075 238..248,11,20,#666637
XC_0374 29..39,XC_3129 116..126,9,20,#666637
XC_0374 29..39,XC_3234 56..66,9,20,#666637
XC_0374 29..39,XC_3426 82..92,9,20,#666637
XC_0374 29..39,XC_3647 158..168,9,20,#666637
